No.,Time,Source,Destination,Protocol,Length,Info
8212,2277.778326,192.168.100.119,104.199.64.235,TCP,185,"54178  >  4070 [PSH, ACK] Seq=36017 Ack=26990 Win=131072 Len=119 TSval=753547928 TSecr=86247740"
8213,2277.798563,104.199.64.235,192.168.100.119,TCP,109,"4070  >  54178 [PSH, ACK] Seq=26990 Ack=36136 Win=172032 Len=43 TSval=86266954 TSecr=753547928"
8214,2277.804808,192.168.100.119,104.199.64.235,TCP,66,54178  >  4070 [ACK] Seq=36136 Ack=27033 Win=131008 Len=0 TSval=753547955 TSecr=86266954
8215,2278.98964,192.168.100.118,35.190.58.108,TCP,60,"44103  >  80 [FIN, ACK] Seq=1101 Ack=1739 Win=34984 Len=0"
8216,2278.990883,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x0016 AAAA services.meethue.com
8217,2278.991381,192.168.100.1,192.168.100.118,DNS,80,Standard query response 0x0016 AAAA services.meethue.com
8218,2278.992382,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x0017 A services.meethue.com
8219,2278.99288,192.168.100.1,192.168.100.118,DNS,96,Standard query response 0x0017 A services.meethue.com A 35.190.58.108
8220,2278.99338,192.168.100.118,35.190.58.108,TCP,66,44122  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM WS=8
8221,2278.995129,35.190.58.108,192.168.100.118,TCP,66,"80  >  44122 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM WS=256"
8222,2278.995381,192.168.100.118,35.190.58.108,TCP,60,44122  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0
8223,2278.996132,192.168.100.118,35.190.58.108,HTTP,897,POST /v2/diagnostics/report?report_type=boot&sso=332e4ee66591a077ccd0e578e7b45d0da7cd918c6e91620cf791c424c207b70cd7983a13ccb54dbd0a35a72713a9b8395f7f442addb22945b836de655929ab5a24c0ed4d62b63ca088102dd409035539a6cc09765ab1e1c46967de065fdb1e839eb6db1344be5efd26ee8e89ea285487185ceb4b8e1034bfa331586b6c981b8f4f2f&i=e626de872c7f6d7e1743e20f19e8b24e&auth=a629994d94b92723ffca60ca5eb716b8b82ccc0b HTTP/1.1  (text/plain)
8224,2279.003874,35.190.58.108,192.168.100.118,TCP,60,80  >  44122 [ACK] Seq=1 Ack=844 Win=62464 Len=0
8225,2279.017621,35.190.58.108,192.168.100.118,HTTP,1791,HTTP/1.1 404 Not Found  (text/html)
8226,2279.017866,192.168.100.118,35.190.58.108,TCP,60,44122  >  80 [ACK] Seq=844 Ack=1431 Win=32120 Len=0
8227,2279.017869,192.168.100.118,35.190.58.108,TCP,60,44122  >  80 [ACK] Seq=844 Ack=1738 Win=34984 Len=0
8228,2279.023621,192.168.100.118,35.190.58.108,TCP,60,"44122  >  80 [FIN, ACK] Seq=844 Ack=1738 Win=34984 Len=0"
8229,2279.024865,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x0018 AAAA services.meethue.com
8230,2279.025611,35.190.58.108,192.168.100.118,TCP,60,"80  >  44122 [FIN, ACK] Seq=1738 Ack=845 Win=62464 Len=0"
8231,2279.025614,192.168.100.118,35.190.58.108,TCP,60,44122  >  80 [ACK] Seq=845 Ack=1739 Win=34984 Len=0
8232,2279.026361,192.168.100.1,192.168.100.118,DNS,80,Standard query response 0x0018 AAAA services.meethue.com
8233,2279.026862,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x0019 A services.meethue.com
8234,2279.027361,192.168.100.1,192.168.100.118,DNS,96,Standard query response 0x0019 A services.meethue.com A 35.190.58.108
8235,2279.027862,192.168.100.118,35.190.58.108,TCP,66,44123  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM WS=8
8236,2279.029859,35.190.58.108,192.168.100.118,TCP,66,"80  >  44123 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM WS=256"
8237,2279.03011,192.168.100.118,35.190.58.108,TCP,60,44123  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0
8238,2279.030612,192.168.100.118,35.190.58.108,HTTP,1025,POST /v2/diagnostics/report?report_type=boot&sso=6e215d9c87a7a050ea3435954d9f070d1b4ffeb79734ff4a2629afa6f5263f399ecc1cf945a0884577449b5d7c4f20c4c16c6954d588a73a2cd9024d22ebbfa0fc027014dea3109be7c7048f7744fdf1039b1906f9cc4e0565b104d53ca400ecb74ab3e17c22559c452b5b536cbf94726e5ddfba8bfac9ae4ea8194d708f1af6bae28c76b42924b70950d551f187af1b6dac113a4ab5bfe6bb57f1237dbb2458908639d9d317974bd0ce8e3a566caae815553e025ef3b58a865e09bf333591569c98&i=3a0deaf99fec72fee4b785d94ef837f0&auth=588041d667d321b127a67908dfc8df2c5a772b4f HTTP/1.1  (text/plain)
8239,2279.038605,35.190.58.108,192.168.100.118,TCP,60,80  >  44123 [ACK] Seq=1 Ack=972 Win=62720 Len=0
8240,2279.054101,35.190.58.108,192.168.100.118,TCP,1484,80  >  44123 [ACK] Seq=1 Ack=972 Win=62720 Len=1430 [TCP PDU reassembled in 8242]
8241,2279.054345,192.168.100.118,35.190.58.108,TCP,60,44123  >  80 [ACK] Seq=972 Ack=1431 Win=32120 Len=0
8242,2279.066089,35.190.58.108,192.168.100.118,HTTP,361,HTTP/1.1 404 Not Found  (text/html)
8243,2279.066092,192.168.100.118,35.190.58.108,TCP,60,44123  >  80 [ACK] Seq=972 Ack=1738 Win=34984 Len=0
8244,2279.071586,192.168.100.118,35.190.58.108,TCP,60,"44123  >  80 [FIN, ACK] Seq=972 Ack=1738 Win=34984 Len=0"
8245,2279.073335,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x001a AAAA services.meethue.com
8246,2279.073835,192.168.100.1,192.168.100.118,DNS,80,Standard query response 0x001a AAAA services.meethue.com
8247,2279.074584,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x001b A services.meethue.com
8248,2279.075083,192.168.100.1,192.168.100.118,DNS,96,Standard query response 0x001b A services.meethue.com A 35.190.58.108
8249,2279.075086,35.190.58.108,192.168.100.118,TCP,60,"80  >  44123 [FIN, ACK] Seq=1738 Ack=973 Win=62720 Len=0"
8250,2279.075333,192.168.100.118,35.190.58.108,TCP,60,44123  >  80 [ACK] Seq=973 Ack=1739 Win=34984 Len=0
8251,2279.075833,192.168.100.118,35.190.58.108,TCP,66,44124  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM WS=8
8252,2279.077582,35.190.58.108,192.168.100.118,TCP,66,"80  >  44124 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM WS=256"
8253,2279.077831,192.168.100.118,35.190.58.108,TCP,60,44124  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0
8254,2279.078332,192.168.100.118,35.190.58.108,HTTP,897,POST /v2/diagnostics/report?report_type=boot&sso=332e4ee66591a077ccd0e578e7b45d0da7cd918c6e91620cf791c424c207b70cd7983a13ccb54dbd0a35a72713a9b8395f7f442addb22945b836de655929ab5a24c0ed4d62b63ca088102dd409035539a6cc09765ab1e1c46967de065fdb1e839eb6db1344be5efd26ee8e89ea285487185ceb4b8e1034bfa331586b6c981b8f4f2f&i=ee8e9cc21abc871f4f69229b9e8cb9ce&auth=128587977136c59b8c8107b0c66148b8e6d87868 HTTP/1.1  (text/plain)
8255,2279.086327,35.190.58.108,192.168.100.118,TCP,60,80  >  44124 [ACK] Seq=1 Ack=844 Win=62464 Len=0
8256,2279.103819,35.190.58.108,192.168.100.118,TCP,1484,80  >  44124 [ACK] Seq=1 Ack=844 Win=62464 Len=1430 [TCP PDU reassembled in 8258]
8257,2279.104068,192.168.100.118,35.190.58.108,TCP,60,44124  >  80 [ACK] Seq=844 Ack=1431 Win=32120 Len=0
8258,2279.11806,35.190.58.108,192.168.100.118,HTTP,361,HTTP/1.1 404 Not Found  (text/html)
8259,2279.118063,192.168.100.118,35.190.58.108,TCP,60,44124  >  80 [ACK] Seq=844 Ack=1738 Win=34984 Len=0
8260,2279.127305,35.190.58.108,192.168.100.118,TCP,361,"[TCP Spurious Retransmission] 80  >  44124 [PSH, ACK] Seq=1431 Ack=844 Win=62464 Len=307 [TCP PDU reassembled in 8258]"
8261,2279.127308,192.168.100.118,35.190.58.108,TCP,66,[TCP Dup ACK 8259#1] 44124  >  80 [ACK] Seq=844 Ack=1738 Win=34984 Len=0 SLE=1431 SRE=1738
8262,2279.154039,192.168.100.118,35.190.58.108,TCP,60,"44124  >  80 [FIN, ACK] Seq=844 Ack=1738 Win=34984 Len=0"
8263,2279.155537,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x001c AAAA services.meethue.com
8264,2279.156038,35.190.58.108,192.168.100.118,TCP,60,"80  >  44124 [FIN, ACK] Seq=1738 Ack=845 Win=62464 Len=0"
8265,2279.156287,192.168.100.118,35.190.58.108,TCP,60,44124  >  80 [ACK] Seq=845 Ack=1739 Win=34984 Len=0
8266,2279.156786,192.168.100.1,192.168.100.118,DNS,80,Standard query response 0x001c AAAA services.meethue.com
8267,2279.157536,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x001d A services.meethue.com
8268,2279.158036,192.168.100.1,192.168.100.118,DNS,96,Standard query response 0x001d A services.meethue.com A 35.190.58.108
8269,2279.158535,192.168.100.118,35.190.58.108,TCP,66,44125  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM WS=8
8270,2279.160286,35.190.58.108,192.168.100.118,TCP,66,"80  >  44125 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM WS=256"
8271,2279.160535,192.168.100.118,35.190.58.108,TCP,60,44125  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0
8272,2279.161285,192.168.100.118,35.190.58.108,HTTP,1025,POST /v2/diagnostics/report?report_type=boot&sso=6e215d9c87a7a050ea3435954d9f070d1b4ffeb79734ff4a2629afa6f5263f399ecc1cf945a0884577449b5d7c4f20c4c16c6954d588a73a2cd9024d22ebbfa0fc027014dea3109be7c7048f7744fdf1039b1906f9cc4e0565b104d53ca400ecb74ab3e17c22559c452b5b536cbf94726e5ddfba8bfac9ae4ea8194d708f1af6bae28c76b42924b70950d551f187af1b6dac113a4ab5bfe6bb57f1237dbb2458908639d9d317974bd0ce8e3a566caae815553e025ef3b58a865e09bf333591569c98&i=1a7eadf53cf1ae0820eb4022cd21da59&auth=55378a0769399ee8c59c87af0eb632c019e01ddc HTTP/1.1  (text/plain)
8273,2279.16928,35.190.58.108,192.168.100.118,TCP,60,80  >  44125 [ACK] Seq=1 Ack=972 Win=62720 Len=0
8274,2279.185025,35.190.58.108,192.168.100.118,HTTP,1791,HTTP/1.1 404 Not Found  (text/html)
8275,2279.185029,192.168.100.118,35.190.58.108,TCP,60,44125  >  80 [ACK] Seq=972 Ack=1431 Win=32120 Len=0
8276,2279.185271,192.168.100.118,35.190.58.108,TCP,60,44125  >  80 [ACK] Seq=972 Ack=1738 Win=34984 Len=0
8277,2279.190519,35.190.58.108,192.168.100.118,TCP,361,"[TCP Spurious Retransmission] 80  >  44125 [PSH, ACK] Seq=1431 Ack=972 Win=62720 Len=307"
8278,2279.190767,192.168.100.118,35.190.58.108,TCP,66,[TCP Dup ACK 8276#1] 44125  >  80 [ACK] Seq=972 Ack=1738 Win=34984 Len=0 SLE=1431 SRE=1738
8279,2279.191266,192.168.100.118,35.190.58.108,TCP,60,"[TCP Retransmission] 44103  >  80 [FIN, ACK] Seq=1101 Ack=1739 Win=34984 Len=0"
8280,2279.263729,192.168.100.118,35.190.58.108,TCP,60,"44125  >  80 [FIN, ACK] Seq=972 Ack=1738 Win=34984 Len=0"
8281,2279.264976,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x001e AAAA services.meethue.com
8282,2279.265724,35.190.58.108,192.168.100.118,TCP,60,"80  >  44125 [FIN, ACK] Seq=1738 Ack=973 Win=62720 Len=0"
8283,2279.265974,192.168.100.118,35.190.58.108,TCP,60,44125  >  80 [ACK] Seq=973 Ack=1739 Win=34984 Len=0
8284,2279.266474,192.168.100.1,192.168.100.118,DNS,80,Standard query response 0x001e AAAA services.meethue.com
8285,2279.267224,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x001f A services.meethue.com
8286,2279.267723,192.168.100.1,192.168.100.118,DNS,96,Standard query response 0x001f A services.meethue.com A 35.190.58.108
8287,2279.268474,192.168.100.118,35.190.58.108,TCP,66,44126  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM WS=8
8288,2279.270222,35.190.58.108,192.168.100.118,TCP,66,"80  >  44126 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM WS=256"
8289,2279.270471,192.168.100.118,35.190.58.108,TCP,60,44126  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0
8290,2279.271222,192.168.100.118,35.190.58.108,HTTP,897,POST /v2/diagnostics/report?report_type=boot&sso=332e4ee66591a077ccd0e578e7b45d0da7cd918c6e91620cf791c424c207b70cd7983a13ccb54dbd0a35a72713a9b8395f7f442addb22945b836de655929ab5a24c0ed4d62b63ca088102dd409035539a6cc09765ab1e1c46967de065fdb1e839eb6db1344be5efd26ee8e89ea285487185ceb4b8e1034bfa331586b6c981b8f4f2f&i=a2b864a525a5d4b066c63b8cba37754d&auth=c1a03a3ce2551d276942f7644284799724a92679 HTTP/1.1  (text/plain)
8291,2279.278968,35.190.58.108,192.168.100.118,TCP,60,80  >  44126 [ACK] Seq=1 Ack=844 Win=62464 Len=0
8292,2279.292713,35.190.58.108,192.168.100.118,HTTP,1791,HTTP/1.1 404 Not Found  (text/html)
8293,2279.292959,192.168.100.118,35.190.58.108,TCP,60,44126  >  80 [ACK] Seq=844 Ack=1431 Win=32120 Len=0
8294,2279.292962,192.168.100.118,35.190.58.108,TCP,60,44126  >  80 [ACK] Seq=844 Ack=1738 Win=34984 Len=0
8295,2279.298457,35.190.58.108,192.168.100.118,TCP,361,"[TCP Spurious Retransmission] 80  >  44126 [PSH, ACK] Seq=1431 Ack=844 Win=62464 Len=307"
8296,2279.29846,192.168.100.118,35.190.58.108,TCP,66,[TCP Dup ACK 8294#1] 44126  >  80 [ACK] Seq=844 Ack=1738 Win=34984 Len=0 SLE=1431 SRE=1738
8297,2279.299206,192.168.100.118,35.190.58.108,TCP,60,"44126  >  80 [FIN, ACK] Seq=844 Ack=1738 Win=34984 Len=0"
8298,2279.300456,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x0020 AAAA services.meethue.com
8299,2279.301455,192.168.100.1,192.168.100.118,DNS,80,Standard query response 0x0020 AAAA services.meethue.com
8300,2279.301954,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x0021 A services.meethue.com
8301,2279.302454,192.168.100.1,192.168.100.118,DNS,96,Standard query response 0x0021 A services.meethue.com A 35.190.58.108
8302,2279.303203,192.168.100.118,35.190.58.108,TCP,66,44127  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM WS=8
8303,2279.307452,35.190.58.108,192.168.100.118,TCP,60,"80  >  44126 [FIN, ACK] Seq=1738 Ack=845 Win=62464 Len=0"
8304,2279.3077,192.168.100.118,35.190.58.108,TCP,60,44126  >  80 [ACK] Seq=845 Ack=1739 Win=34984 Len=0
8305,2279.40115,192.168.100.118,35.190.58.108,TCP,60,"[TCP Retransmission] 44103  >  80 [FIN, ACK] Seq=1101 Ack=1739 Win=34984 Len=0"
8306,2279.821164,192.168.100.118,35.190.58.108,TCP,60,"[TCP Retransmission] 44103  >  80 [FIN, ACK] Seq=1101 Ack=1739 Win=34984 Len=0"
8307,2280.30114,192.168.100.118,35.190.58.108,TCP,66,[TCP Retransmission] 44127  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM WS=8
8308,2280.303134,35.190.58.108,192.168.100.118,TCP,66,"80  >  44127 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM WS=256"
8309,2280.303383,192.168.100.118,35.190.58.108,TCP,60,44127  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0
8310,2280.303885,192.168.100.118,35.190.58.108,HTTP,1025,POST /v2/diagnostics/report?report_type=boot&sso=6e215d9c87a7a050ea3435954d9f070d1b4ffeb79734ff4a2629afa6f5263f399ecc1cf945a0884577449b5d7c4f20c4c16c6954d588a73a2cd9024d22ebbfa0fc027014dea3109be7c7048f7744fdf1039b1906f9cc4e0565b104d53ca400ecb74ab3e17c22559c452b5b536cbf94726e5ddfba8bfac9ae4ea8194d708f1af6bae28c76b42924b70950d551f187af1b6dac113a4ab5bfe6bb57f1237dbb2458908639d9d317974bd0ce8e3a566caae815553e025ef3b58a865e09bf333591569c98&i=ca7755abbea900632d4928b5fa133937&auth=223e2d7c4ac09015754ec0569807cafbff10c9fc HTTP/1.1  (text/plain)
8311,2280.311879,35.190.58.108,192.168.100.118,TCP,60,80  >  44127 [ACK] Seq=1 Ack=972 Win=62720 Len=0
8312,2280.325626,35.190.58.108,192.168.100.118,HTTP,1791,HTTP/1.1 404 Not Found  (text/html)
8313,2280.325871,192.168.100.118,35.190.58.108,TCP,60,44127  >  80 [ACK] Seq=972 Ack=1431 Win=32120 Len=0
8314,2280.325873,192.168.100.118,35.190.58.108,TCP,60,44127  >  80 [ACK] Seq=972 Ack=1738 Win=34984 Len=0
8315,2280.331121,35.190.58.108,192.168.100.118,TCP,361,"[TCP Spurious Retransmission] 80  >  44127 [PSH, ACK] Seq=1431 Ack=972 Win=62720 Len=307"
8316,2280.331368,192.168.100.118,35.190.58.108,TCP,66,[TCP Dup ACK 8314#1] 44127  >  80 [ACK] Seq=972 Ack=1738 Win=34984 Len=0 SLE=1431 SRE=1738
8317,2280.341612,192.168.100.118,35.190.58.108,TCP,60,"44127  >  80 [FIN, ACK] Seq=972 Ack=1738 Win=34984 Len=0"
8318,2280.342862,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x0022 AAAA services.meethue.com
8319,2280.34361,35.190.58.108,192.168.100.118,TCP,60,"80  >  44127 [FIN, ACK] Seq=1738 Ack=973 Win=62720 Len=0"
8320,2280.343614,192.168.100.118,35.190.58.108,TCP,60,44127  >  80 [ACK] Seq=973 Ack=1739 Win=34984 Len=0
8321,2280.344361,192.168.100.1,192.168.100.118,DNS,80,Standard query response 0x0022 AAAA services.meethue.com
8322,2280.344861,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x0023 A services.meethue.com
8323,2280.34536,192.168.100.1,192.168.100.118,DNS,96,Standard query response 0x0023 A services.meethue.com A 35.190.58.108
8324,2280.34611,192.168.100.118,35.190.58.108,TCP,66,44128  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM WS=8
8325,2280.34786,35.190.58.108,192.168.100.118,TCP,66,"80  >  44128 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM WS=256"
8326,2280.348108,192.168.100.118,35.190.58.108,TCP,60,44128  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0
8327,2280.348608,192.168.100.118,35.190.58.108,HTTP,897,POST /v2/diagnostics/report?report_type=boot&sso=332e4ee66591a077ccd0e578e7b45d0da7cd918c6e91620cf791c424c207b70cd7983a13ccb54dbd0a35a72713a9b8395f7f442addb22945b836de655929ab5a24c0ed4d62b63ca088102dd409035539a6cc09765ab1e1c46967de065fdb1e839eb6db1344be5efd26ee8e89ea285487185ceb4b8e1034bfa331586b6c981b8f4f2f&i=bf0c015528fe0483f271f38c3d8e3819&auth=a6f329e1a364f96e0054a3d7e14329f866ad974d HTTP/1.1  (text/plain)
8328,2280.356604,35.190.58.108,192.168.100.118,TCP,60,80  >  44128 [ACK] Seq=1 Ack=844 Win=62464 Len=0
8329,2280.370349,35.190.58.108,192.168.100.118,TCP,1484,80  >  44128 [ACK] Seq=1 Ack=844 Win=62464 Len=1430 [TCP PDU reassembled in 8331]
8330,2280.370595,192.168.100.118,35.190.58.108,TCP,60,44128  >  80 [ACK] Seq=844 Ack=1431 Win=32120 Len=0
8331,2280.38309,35.190.58.108,192.168.100.118,HTTP,361,HTTP/1.1 404 Not Found  (text/html)
8332,2280.383338,192.168.100.118,35.190.58.108,TCP,60,44128  >  80 [ACK] Seq=844 Ack=1738 Win=34984 Len=0
8333,2280.388586,192.168.100.118,35.190.58.108,TCP,60,"44128  >  80 [FIN, ACK] Seq=844 Ack=1738 Win=34984 Len=0"
8334,2280.390584,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x0024 AAAA services.meethue.com
8335,2280.391084,192.168.100.1,192.168.100.118,DNS,80,Standard query response 0x0024 AAAA services.meethue.com
8336,2280.391583,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x0025 A services.meethue.com
8337,2280.392334,192.168.100.1,192.168.100.118,DNS,96,Standard query response 0x0025 A services.meethue.com A 35.190.58.108
8338,2280.392337,35.190.58.108,192.168.100.118,TCP,60,"80  >  44128 [FIN, ACK] Seq=1738 Ack=845 Win=62464 Len=0"
8339,2280.392583,192.168.100.118,35.190.58.108,TCP,60,44128  >  80 [ACK] Seq=845 Ack=1739 Win=34984 Len=0
8340,2280.393082,192.168.100.118,35.190.58.108,TCP,66,44129  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM WS=8
8341,2280.394831,35.190.58.108,192.168.100.118,TCP,66,"80  >  44129 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM WS=256"
8342,2280.395081,192.168.100.118,35.190.58.108,TCP,60,44129  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0
8343,2280.395832,192.168.100.118,35.190.58.108,HTTP,1025,POST /v2/diagnostics/report?report_type=boot&sso=6e215d9c87a7a050ea3435954d9f070d1b4ffeb79734ff4a2629afa6f5263f399ecc1cf945a0884577449b5d7c4f20c4c16c6954d588a73a2cd9024d22ebbfa0fc027014dea3109be7c7048f7744fdf1039b1906f9cc4e0565b104d53ca400ecb74ab3e17c22559c452b5b536cbf94726e5ddfba8bfac9ae4ea8194d708f1af6bae28c76b42924b70950d551f187af1b6dac113a4ab5bfe6bb57f1237dbb2458908639d9d317974bd0ce8e3a566caae815553e025ef3b58a865e09bf333591569c98&i=30ba9b1209fc096158d0933ed88d6455&auth=24b02ceb19b2e6315e5474c46f6d3e4f50166b82 HTTP/1.1  (text/plain)
8344,2280.403827,35.190.58.108,192.168.100.118,TCP,60,80  >  44129 [ACK] Seq=1 Ack=972 Win=62720 Len=0
8345,2280.417321,35.190.58.108,192.168.100.118,TCP,1484,80  >  44129 [ACK] Seq=1 Ack=972 Win=62720 Len=1430 [TCP PDU reassembled in 8347]
8346,2280.417568,192.168.100.118,35.190.58.108,TCP,60,44129  >  80 [ACK] Seq=972 Ack=1431 Win=32120 Len=0
8347,2280.441058,35.190.58.108,192.168.100.118,HTTP,361,HTTP/1.1 404 Not Found  (text/html)
8348,2280.441305,192.168.100.118,35.190.58.108,TCP,60,44129  >  80 [ACK] Seq=972 Ack=1738 Win=34984 Len=0
8349,2280.661183,192.168.100.118,35.190.58.108,TCP,60,"[TCP Retransmission] 44103  >  80 [FIN, ACK] Seq=1101 Ack=1739 Win=34984 Len=0"
8350,2281.001239,192.168.100.118,104.155.18.91,TCP,60,[TCP Keep-Alive] 37460  >  443 [ACK] Seq=1900 Ack=1999 Win=32120 Len=0
8351,2281.018978,104.155.18.91,192.168.100.118,TCP,60,[TCP Keep-Alive ACK] 443  >  37460 [ACK] Seq=1999 Ack=1901 Win=34304 Len=0
8352,2281.919893,::,ff02::16,ICMPv6,90,Multicast Listener Report Message v2
8353,2281.955926,::,ff02::1:ffd5:cdf,ICMPv6,86,Neighbor Solicitation for fe80::5bcc:698e:39d5:cdf
8354,2281.975233,0.0.0.0,255.255.255.255,DHCP,356,DHCP Discover - Transaction ID 0xcd6cd76
8355,2282.115879,::,ff02::16,ICMPv6,90,Multicast Listener Report Message v2
8356,2282.341241,192.168.100.118,35.190.58.108,TCP,60,"[TCP Retransmission] 44103  >  80 [FIN, ACK] Seq=1101 Ack=1739 Win=34984 Len=0"
8357,2282.44693,192.168.100.118,35.190.58.108,TCP,60,"44129  >  80 [FIN, ACK] Seq=972 Ack=1738 Win=34984 Len=0"
8358,2282.448167,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x0026 AAAA services.meethue.com
8359,2282.448663,35.190.58.108,192.168.100.118,TCP,60,"80  >  44129 [FIN, ACK] Seq=1738 Ack=973 Win=62720 Len=0"
8360,2282.448912,192.168.100.118,35.190.58.108,TCP,60,44129  >  80 [ACK] Seq=973 Ack=1739 Win=34984 Len=0
8361,2282.449413,192.168.100.1,192.168.100.118,DNS,80,Standard query response 0x0026 AAAA services.meethue.com
8362,2282.450162,192.168.100.118,192.168.100.1,DNS,80,Standard query 0x0027 A services.meethue.com
8363,2282.450663,192.168.100.1,192.168.100.118,DNS,96,Standard query response 0x0027 A services.meethue.com A 35.190.58.108
8364,2282.451161,192.168.100.118,35.190.58.108,TCP,66,44130  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM WS=8
8365,2282.453161,35.190.58.108,192.168.100.118,TCP,66,"80  >  44130 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM WS=256"
8366,2282.45341,192.168.100.118,35.190.58.108,TCP,60,44130  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0
8367,2282.461661,192.168.100.118,35.190.58.108,HTTP,897,POST /v2/diagnostics/report?report_type=boot&sso=332e4ee66591a077ccd0e578e7b45d0da7cd918c6e91620cf791c424c207b70cd7983a13ccb54dbd0a35a72713a9b8395f7f442addb22945b836de655929ab5a24c0ed4d62b63ca088102dd409035539a6cc09765ab1e1c46967de065fdb1e839eb6db1344be5efd26ee8e89ea285487185ceb4b8e1034bfa331586b6c981b8f4f2f&i=d3921fc534ca4c5a3dbf45819173958a&auth=faf508b6eeb7a39ce9633e7af6671cf7fc948f3a HTTP/1.1  (text/plain)
